Output dataset from model "HMT"
0.5
m h j xKr xKs xto1 yto1 Ki Cai CaNSR CaJSR pc1 po1 po2 pc2 c0 c1 c2 c3 c4 cCa0 cCa1 cCa2 cCa3 cCa4 open yL LTRPNCa HTRPNCa Cass V z_b 
0.416354 0.0141219 0.0139192 0.013799 0.013691 0.0135555 0.0133678 0.013078 0.0125946 0.47424 4.1294e-05 8.88049e-05 3.75068e-05 9.03365e-05 1.37568e-07 3.72407e-05 7.90469e-05 5.00542e-05 9.13354e-05 1.50441e-07 2.47677e-07 3.02045e-07 3.90983e-05 8.10149e-05 0.000101856 4.47074e-05 9.23442e-05 1.53049e-07 2.70724e-07 3.7583e-08 4.89136e-10 3.40557e-07
0.405351 0.0137935 0.0136472 0.0135883 0.0135495 0.013493 0.0133959 0.0132108 0.0128499 0.485851 4.179e-05 8.89978e-05 3.80968e-05 8.99187e-05 1.38145e-07 3.78372e-05 7.94825e-05 4.97347e-05 9.03863e-05 1.49602e-07 2.49516e-07 3.00253e-07 3.93262e-05 8.08326e-05 0.000100659 4.45194e-05 9.09255e-05 1.51239e-07 2.70068e-07 3.79924e-08 4.70456e-10 3.35856e-07
0.394653 0.0134717 0.0133793 0.0133795 0.0134074 0.0134276 0.0134189 0.0133367 0.013097 0.497167 4.22628e-05 8.91571e-05 3.8663e-05 8.94817e-05 1.38661e-07 3.84099e-05 7.98838e-05 4.94052e-05 8.94358e-05 1.488e-07 2.51243e-07 2.98655e-07 3.95374e-05 8.06309e-05 9.94634e-05 4.43256e-05 8.95237e-05 1.49569e-07 2.69359e-07 3.83805e-08 4.63148e-10 3.31527e-07
0.384258 0.0131569 0.013116 0.0131726 0.0132648 0.0133592 0.0134368 0.0134558 0.0133362 0.508192 4.2713e-05 8.92825e-05 3.92063e-05 8.90248e-05 1.39125e-07 3.89596e-05 8.02495e-05 4.90659e-05 8.84819e-05 1.48038e-07 2.52859e-07 2.97138e-07 3.97307e-05 8.04074e-05 9.82666e-05 4.41188e-05 8.81351e-05 1.47958e-07 2.68598e-07 3.87481e-08 4.60712e-10 3.2751e-07
0.37416 0.0128492 0.0128574 0.0129679 0.0131219 0.0132882 0.0134501 0.0135684 0.0135675 0.518926 4.31416e-05 8.9377e-05 3.97272e-05 8.85512e-05 1.39536e-07 3.9487e-05 8.05826e-05 4.87182e-05 8.75267e-05 1.47254e-07 2.54364e-07 2.95578e-07 3.99076e-05 8.01652e-05 9.70693e-05 4.39031e-05 8.67614e-05 1.46352e-07 2.67775e-07 3.90957e-08 4.58798e-10 3.23515e-07
0.364356 0.0125488 0.0126036 0.0127657 0.0129791 0.0132151 0.013459 0.0136749 0.0137912 0.529372 4.35492e-05 8.94429e-05 4.02264e-05 8.80634e-05 1.39898e-07 3.99926e-05 8.08849e-05 4.83638e-05 8.65724e-05 1.46448e-07 2.55763e-07 2.9397e-07 4.00691e-05 7.99062e-05 9.5874e-05 4.36792e-05 8.54043e-05 1.44748e-07 2.66897e-07 3.9424e-08 4.56938e-10 3.19531e-07
0.354841 0.0122556 0.0123548 0.0125662 0.0128367 0.0131401 0.013464 0.0137755 0.0140074 0.539533 4.39369e-05 8.94824e-05 4.07046e-05 8.75635e-05 1.40213e-07 4.04772e-05 8.11583e-05 4.8004e-05 8.56212e-05 1.45623e-07 2.57059e-07 2.92321e-07 4.02159e-05 7.96325e-05 9.46833e-05 4.34484e-05 8.40656e-05 1.43149e-07 2.6597e-07 3.97338e-08 4.55034e-10 3.15563e-07
0.34561 0.0119697 0.0121112 0.0123696 0.0126951 0.0130637 0.0134653 0.0138704 0.0142162 0.549413 4.43053e-05 8.94977e-05 4.11625e-05 8.70537e-05 1.40484e-07 4.09413e-05 8.14044e-05 4.764e-05 8.46747e-05 1.44782e-07 2.5826e-07 2.90639e-07 4.0349e-05 7.93457e-05 9.34994e-05 4.32117e-05 8.27464e-05 1.41559e-07 2.65e-07 4.0026e-08 4.5304e-10 3.11618e-07
0.336658 0.011691 0.0118727 0.0121762 0.0125544 0.012986 0.0134633 0.0139599 0.0144179 0.559014 4.46553e-05 8.94905e-05 4.16006e-05 8.65357e-05 1.40715e-07 4.13856e-05 8.16248e-05 4.72729e-05 8.37346e-05 1.43928e-07 2.59369e-07 2.88929e-07 4.04692e-05 7.90475e-05 9.23242e-05 4.29701e-05 8.1448e-05 1.39979e-07 2.63991e-07 4.03012e-08 4.50877e-10 3.07702e-07
0.327978 0.0114195 0.0116395 0.0119859 0.0124148 0.0129073 0.0134582 0.0140443 0.0146125 0.568343 4.49875e-05 8.94628e-05 4.20197e-05 8.60113e-05 1.40908e-07 4.18107e-05 8.18211e-05 4.69038e-05 8.28022e-05 1.43066e-07 2.60392e-07 2.87201e-07 4.05771e-05 7.87392e-05 9.11596e-05 4.27244e-05 8.01713e-05 1.38413e-07 2.6295e-07 4.05601e-08 4.48324e-10 3.03822e-07
0.319566 0.0111552 0.0114115 0.011799 0.0122766 0.0128279 0.0134502 0.0141239 0.0148003 0.577402 4.53028e-05 8.94162e-05 4.24204e-05 8.54821e-05 1.41067e-07 4.22173e-05 8.19948e-05 4.65336e-05 8.18788e-05 1.42202e-07 2.61334e-07 2.85466e-07 4.06736e-05 7.84223e-05 9.0007e-05 4.24756e-05 7.89172e-05 1.36862e-07 2.61879e-07 4.08036e-08 4.44704e-10 2.99981e-07
0.311414 0.0108979 0.0111889 0.0116156 0.0121399 0.012748 0.0134397 0.0141988 0.0149815 0.586196 4.56018e-05 8.93523e-05 4.28032e-05 8.49495e-05 1.41193e-07 4.2606e-05 8.21472e-05 4.61631e-05 8.09653e-05 1.41347e-07 2.62199e-07 2.83748e-07 4.07592e-05 7.8098e-05 8.88677e-05 4.22242e-05 7.76862e-05 1.35329e-07 2.60784e-07 4.10322e-08 4.37902e-10 2.96183e-07
0.303518 0.0106477 0.0109716 0.0114356 0.0120048 0.0126677 0.0134268 0.0142692 0.0151561 0.594732 4.58852e-05 8.92726e-05 4.31689e-05 8.44146e-05 1.41293e-07 4.29775e-05 8.22796e-05 4.57931e-05 8.00626e-05 1.4053e-07 2.62996e-07 2.82104e-07 4.08348e-05 7.77674e-05 8.77427e-05 4.1971e-05 7.64789e-05 1.3382e-07 2.59668e-07 4.12465e-08 4.21047e-10 2.92432e-07
0.295871 0.0104045 0.0107596 0.0112594 0.0118715 0.0125874 0.0134117 0.0143354 0.0153245 0.603014 4.61539e-05 8.91783e-05 4.35183e-05 8.38793e-05 1.41349e-07 4.33325e-05 8.23937e-05 4.54247e-05 7.91734e-05 1.39549e-07 2.63705e-07 2.80137e-07 4.09007e-05 7.74321e-05 8.66355e-05 4.17171e-05 7.52963e-05 1.32318e-07 2.58538e-07 4.14478e-08 4.40333e-10 2.88748e-07
0.288468 0.0101681 0.0105529 0.0110867 0.0117402 0.0125071 0.0133948 0.0143977 0.0154867 0.611046 4.64082e-05 8.90712e-05 4.38514e-05 8.33442e-05 1.41387e-07 4.36711e-05 8.24901e-05 4.5058e-05 7.82964e-05 1.3865e-07 2.64357e-07 2.78327e-07 4.09578e-05 7.70925e-05 8.5544e-05 4.14623e-05 7.41381e-05 1.30846e-07 2.57394e-07 4.16356e-08 4.38221e-10 2.85113e-07
0.281301 0.00993833 0.0103514 0.0109178 0.0116108 0.0124269 0.013376 0.0144561 0.015643 0.618836 4.66487e-05 8.89519e-05 4.41691e-05 8.28099e-05 1.41401e-07 4.39942e-05 8.25699e-05 4.46936e-05 7.74324e-05 1.37765e-07 2.64948e-07 2.76545e-07 4.10064e-05 7.67495e-05 8.44695e-05 4.12073e-05 7.30044e-05 1.29395e-07 2.56237e-07 4.1811e-08 4.36072e-10 2.81532e-07
0.274365 0.00971521 0.0101551 0.0107525 0.0114835 0.012347 0.0133556 0.0145108 0.0157935 0.626388 4.68762e-05 8.88216e-05 4.4472e-05 8.22774e-05 1.41391e-07 4.43024e-05 8.26342e-05 4.43319e-05 7.6582e-05 1.36884e-07 2.65479e-07 2.74771e-07 4.1047e-05 7.64038e-05 8.34129e-05 4.09525e-05 7.18955e-05 1.27967e-07 2.55073e-07 4.19746e-08 4.33887e-10 2.78012e-07
0.267653 0.00949857 0.00996401 0.0105909 0.0113583 0.0122674 0.0133337 0.0145621 0.0159384 0.633708 4.70911e-05 8.86814e-05 4.47606e-05 8.17476e-05 1.41361e-07 4.45962e-05 8.26841e-05 4.39735e-05 7.57459e-05 1.36008e-07 2.65955e-07 2.73004e-07 4.10803e-05 7.60563e-05 8.23747e-05 4.06985e-05 7.08113e-05 1.26563e-07 2.53902e-07 4.21269e-08 4.31685e-10 2.74553e-07
0.26116 0.0092883 0.00977795 0.010433 0.0112352 0.0121884 0.0133105 0.01461 0.016078 0.640802 4.72942e-05 8.85323e-05 4.50356e-05 8.12212e-05 1.41311e-07 4.48762e-05 8.27206e-05 4.36187e-05 7.49243e-05 1.35137e-07 2.66379e-07 2.71249e-07 4.11066e-05 7.57078e-05 8.13555e-05 4.04457e-05 6.9752e-05 1.25183e-07 2.52728e-07 4.22686e-08 4.29477e-10 2.71156e-07
0.254879 0.00908425 0.0095969 0.0102788 0.0111144 0.01211 0.0132861 0.0146549 0.0162122 0.647675 4.74858e-05 8.83752e-05 4.52973e-05 8.06989e-05 1.41242e-07 4.51429e-05 8.27445e-05 4.3268e-05 7.41176e-05 1.34273e-07 2.66753e-07 2.69505e-07 4.11265e-05 7.53589e-05 8.03556e-05 4.01943e-05 6.87175e-05 1.23829e-07 2.51554e-07 4.24001e-08 4.27266e-10 2.67825e-07
0.248804 0.00888634 0.00942081 0.0101283 0.0109959 0.0120323 0.0132607 0.0146968 0.0163414 0.654334 4.76667e-05 8.82114e-05 4.55467e-05 8.01815e-05 1.41158e-07 4.53971e-05 8.27572e-05 4.29218e-05 7.33263e-05 1.33417e-07 2.67082e-07 2.67778e-07 4.11405e-05 7.50103e-05 7.93757e-05 3.99449e-05 6.77078e-05 1.22501e-07 2.50381e-07 4.25222e-08 4.2512e-10 2.6456e-07
0.242929 0.00869436 0.00924957 0.00998141 0.0108796 0.0119554 0.0132343 0.0147358 0.0164657 0.660782 4.78371e-05 8.80411e-05 4.57836e-05 7.96691e-05 1.41058e-07 4.56387e-05 8.27586e-05 4.25802e-05 7.25503e-05 1.3257e-07 2.67366e-07 2.66066e-07 4.11487e-05 7.46624e-05 7.84155e-05 3.96975e-05 6.67226e-05 1.21198e-07 2.4921e-07 4.26347e-08 4.22934e-10 2.6136e-07
0.237249 0.00850821 0.00908309 0.00983815 0.0107657 0.0118793 0.0132072 0.0147722 0.0165852 0.667028 4.79975e-05 8.78652e-05 4.60089e-05 7.91624e-05 1.40943e-07 4.58686e-05 8.275e-05 4.22433e-05 7.17897e-05 1.31731e-07 2.67608e-07 2.64373e-07 4.11517e-05 7.43156e-05 7.74751e-05 3.94524e-05 6.57616e-05 1.19921e-07 2.48043e-07 4.27385e-08 4.2076e-10 2.58227e-07
0.231758 0.00832775 0.00892129 0.00969846 0.0106541 0.0118041 0.0131793 0.0148061 0.0167002 0.673075 4.81486e-05 8.76844e-05 4.62231e-05 7.86615e-05 1.40816e-07 4.60872e-05 8.27319e-05 4.19115e-05 7.10446e-05 1.30902e-07 2.67811e-07 2.62699e-07 4.11498e-05 7.39704e-05 7.65547e-05 3.92097e-05 6.48245e-05 1.18671e-07 2.46882e-07 4.28339e-08 4.186e-10 2.5516e-07
0.226449 0.00815284 0.00876408 0.0095623 0.0105448 0.0117299 0.0131508 0.0148375 0.0168107 0.67893 4.82906e-05 8.74994e-05 4.64265e-05 7.81671e-05 1.40677e-07 4.62949e-05 8.27052e-05 4.15849e-05 7.03151e-05 1.30084e-07 2.67979e-07 2.61045e-07 4.11433e-05 7.36272e-05 7.56543e-05 3.89699e-05 6.39112e-05 1.17446e-07 2.45727e-07 4.29215e-08 4.16458e-10 2.52159e-07
0.221318 0.00798335 0.00861138 0.00942964 0.0104379 0.0116566 0.0131218 0.0148667 0.0169169 0.684597 4.84242e-05 8.73109e-05 4.66199e-05 7.76794e-05 1.40528e-07 4.64925e-05 8.26707e-05 4.12637e-05 6.96013e-05 1.29277e-07 2.68113e-07 2.59414e-07 4.11328e-05 7.32866e-05 7.47741e-05 3.87331e-05 6.30214e-05 1.16248e-07 2.44582e-07 4.3002e-08 4.14337e-10 2.49226e-07
0.216359 0.00781912 0.00846307 0.00930042 0.0103333 0.0115845 0.0130923 0.0148938 0.0170191 0.690082 4.85496e-05 8.71192e-05 4.68032e-05 7.71987e-05 1.40368e-07 4.668e-05 8.26285e-05 4.0948e-05 6.8903e-05 1.28481e-07 2.68215e-07 2.57805e-07 4.11182e-05 7.29486e-05 7.39138e-05 3.84993e-05 6.21546e-05 1.15076e-07 2.43446e-07 4.3075e-08 4.12235e-10 2.46359e-07
0.211567 0.00766003 0.00831907 0.00917458 0.010231 0.0115133 0.0130625 0.0149187 0.0171172 0.695391 4.86673e-05 8.69251e-05 4.69772e-05 7.67251e-05 1.402e-07 4.68579e-05 8.25796e-05 4.06379e-05 6.82203e-05 1.27697e-07 2.68286e-07 2.5622e-07 4.11001e-05 7.26137e-05 7.30733e-05 3.82687e-05 6.13105e-05 1.1393e-07 2.4232e-07 4.31414e-08 4.10156e-10 2.43558e-07
0.206936 0.00750593 0.00817929 0.00905207 0.010131 0.0114433 0.0130323 0.0149418 0.0172115 0.700529 4.87775e-05 8.67288e-05 4.71422e-05 7.62589e-05 1.40024e-07 4.70268e-05 8.25245e-05 4.03334e-05 6.75529e-05 1.26926e-07 2.6833e-07 2.54659e-07 4.10787e-05 7.22822e-05 7.22525e-05 3.80414e-05 6.04888e-05 1.1281e-07 2.41205e-07 4.32015e-08 4.08102e-10 2.40823e-07
0.202461 0.00735669 0.00804361 0.00893282 0.0100333 0.0113745 0.013002 0.014963 0.0173021 0.7055 4.88808e-05 8.65309e-05 4.72987e-05 7.58003e-05 1.39841e-07 4.71869e-05 8.24636e-05 4.00346e-05 6.69008e-05 1.26166e-07 2.68349e-07 2.53122e-07 4.10542e-05 7.19542e-05 7.14512e-05 3.78176e-05 5.96891e-05 1.11716e-07 2.40103e-07 4.32557e-08 4.06073e-10 2.38153e-07
0.198138 0.0072122 0.00791197 0.00881681 0.00993788 0.0113068 0.0129715 0.0149826 0.0173891 0.710309 4.89776e-05 8.63321e-05 4.74471e-05 7.53496e-05 1.39652e-07 4.7339e-05 8.23978e-05 3.97417e-05 6.62641e-05 1.2542e-07 2.68345e-07 2.51613e-07 4.10272e-05 7.16302e-05 7.06694e-05 3.75975e-05 5.8911e-05 1.10648e-07 2.39015e-07 4.33046e-08 4.04073e-10 2.35548e-07
0.193961 0.00707229 0.00778423 0.00870395 0.00984473 0.0112403 0.0129409 0.0150005 0.0174727 0.714962 4.9068e-05 8.61324e-05 4.75875e-05 7.49067e-05 1.39457e-07 4.7483e-05 8.2327e-05 3.94545e-05 6.56424e-05 1.24687e-07 2.68317e-07 2.50128e-07 4.09974e-05 7.13102e-05 6.99067e-05 3.73809e-05 5.81541e-05 1.09605e-07 2.3794e-07 4.33479e-08 4.021e-10 2.33006e-07
0.189926 0.00693685 0.00766033 0.00859419 0.0097538 0.0111749 0.0129103 0.0150169 0.017553 0.719463 4.91525e-05 8.59323e-05 4.77206e-05 7.44717e-05 1.39258e-07 4.76195e-05 8.22521e-05 3.91732e-05 6.50355e-05 1.23967e-07 2.68269e-07 2.48671e-07 4.09654e-05 7.09945e-05 6.9163e-05 3.71681e-05 5.7418e-05 1.08587e-07 2.36879e-07 4.33864e-08 4.00156e-10 2.30527e-07
0.186028 0.00680575 0.00754015 0.00848746 0.00966509 0.0111108 0.0128797 0.0150319 0.0176301 0.723816 4.92314e-05 8.57322e-05 4.78465e-05 7.40449e-05 1.39054e-07 4.77487e-05 8.21734e-05 3.88977e-05 6.44435e-05 1.2326e-07 2.68202e-07 2.47239e-07 4.09313e-05 7.06831e-05 6.84379e-05 3.6959e-05 5.67022e-05 1.07593e-07 2.35833e-07 4.34202e-08 3.98241e-10 2.28111e-07
0.182263 0.00667887 0.00742361 0.00838371 0.00957855 0.0110479 0.0128491 0.0150455 0.0177042 0.728027 4.93049e-05 8.55324e-05 4.79657e-05 7.36261e-05 1.38847e-07 4.78711e-05 8.20913e-05 3.86281e-05 6.3866e-05 1.22566e-07 2.68118e-07 2.45835e-07 4.08954e-05 7.03764e-05 6.77312e-05 3.67537e-05 5.60064e-05 1.06624e-07 2.34803e-07 4.34498e-08 3.96358e-10 2.25756e-07
0.178627 0.00655608 0.00731062 0.00828287 0.00949418 0.0109863 0.0128187 0.0150579 0.0177753 0.732099 4.93734e-05 8.53332e-05 4.80785e-05 7.32156e-05 1.38638e-07 4.7987e-05 8.20062e-05 3.83643e-05 6.3303e-05 1.21887e-07 2.68018e-07 2.44459e-07 4.08578e-05 7.00744e-05 6.70427e-05 3.65523e-05 5.53302e-05 1.0568e-07 2.33789e-07 4.34752e-08 3.94506e-10 2.23461e-07
0.175115 0.00643727 0.00720107 0.00818488 0.00941193 0.0109258 0.0127884 0.015069 0.0178436 0.736037 4.94371e-05 8.51349e-05 4.81851e-05 7.28133e-05 1.38426e-07 4.80967e-05 8.19184e-05 3.81064e-05 6.27541e-05 1.2122e-07 2.67904e-07 2.43109e-07 4.08188e-05 6.97773e-05 6.6372e-05 3.63548e-05 5.46731e-05 1.04759e-07 2.32791e-07 4.34969e-08 3.92686e-10 2.21226e-07
0.171724 0.00632231 0.00709489 0.00808968 0.00933177 0.0108667 0.0127582 0.0150791 0.0179092 0.739844 4.94963e-05 8.49377e-05 4.8286e-05 7.24193e-05 1.38212e-07 4.82005e-05 8.18284e-05 3.78542e-05 6.22192e-05 1.20568e-07 2.67776e-07 2.41787e-07 4.07785e-05 6.94852e-05 6.5719e-05 3.61611e-05 5.40348e-05 1.03862e-07 2.31811e-07 4.35151e-08 3.90899e-10 2.1905e-07
0.168448 0.00621109 0.00699199 0.00799721 0.00925368 0.0108087 0.0127283 0.0150881 0.0179722 0.743526 4.95513e-05 8.47418e-05 4.83813e-05 7.20335e-05 1.37997e-07 4.82987e-05 8.17365e-05 3.76077e-05 6.16981e-05 1.19929e-07 2.67637e-07 2.40493e-07 4.0737e-05 6.91982e-05 6.50832e-05 3.59714e-05 5.34147e-05 1.02988e-07 2.30847e-07 4.35301e-08 3.89144e-10 2.16931e-07
0.165286 0.00610351 0.00689227 0.00790742 0.00917762 0.010752 0.0126987 0.0150961 0.0180327 0.747085 4.96024e-05 8.45476e-05 4.84714e-05 7.16561e-05 1.37781e-07 4.83915e-05 8.16429e-05 3.7367e-05 6.11906e-05 1.19304e-07 2.67487e-07 2.39226e-07 4.06947e-05 6.89163e-05 6.44644e-05 3.57857e-05 5.28126e-05 1.02136e-07 2.29901e-07 4.3542e-08 3.87424e-10 2.14869e-07
0.162232 0.00599945 0.00679565 0.00782023 0.00910357 0.0106966 0.0126693 0.0151032 0.0180907 0.750526 4.96497e-05 8.43553e-05 4.85566e-05 7.12869e-05 1.37565e-07 4.84794e-05 8.15481e-05 3.71319e-05 6.06965e-05 1.18692e-07 2.67328e-07 2.37987e-07 4.06515e-05 6.86397e-05 6.38623e-05 3.56039e-05 5.2228e-05 1.01308e-07 2.28973e-07 4.35512e-08 3.85737e-10 2.12862e-07
0.159283 0.0058988 0.00670205 0.00773559 0.00903148 0.0106423 0.0126403 0.0151095 0.0181465 0.753852 4.96934e-05 8.4165e-05 4.86371e-05 7.09259e-05 1.3735e-07 4.85625e-05 8.14523e-05 3.69025e-05 6.02156e-05 1.18094e-07 2.6716e-07 2.36775e-07 4.06078e-05 6.83685e-05 6.32767e-05 3.54261e-05 5.16605e-05 1.00501e-07 2.28062e-07 4.35579e-08 3.84084e-10 2.1091e-07
0.156437 0.00580147 0.00661139 0.00765345 0.00896134 0.0105894 0.0126116 0.015115 0.0182 0.757067 4.9734e-05 8.39769e-05 4.87132e-05 7.05732e-05 1.37134e-07 4.86411e-05 8.13558e-05 3.66786e-05 5.97476e-05 1.1751e-07 2.66986e-07 2.35591e-07 4.05635e-05 6.81027e-05 6.27071e-05 3.52522e-05 5.11097e-05 9.97161e-08 2.27171e-07 4.35623e-08 3.82466e-10 2.09012e-07
0.153689 0.00570736 0.00652359 0.00757375 0.00889311 0.0105376 0.0125833 0.0151198 0.0182514 0.760174 4.97714e-05 8.37911e-05 4.87851e-05 7.02287e-05 1.3692e-07 4.87154e-05 8.12588e-05 3.64603e-05 5.92923e-05 1.16939e-07 2.66805e-07 2.34434e-07 4.05189e-05 6.78424e-05 6.21533e-05 3.50823e-05 5.05753e-05 9.89526e-08 2.26297e-07 4.35645e-08 3.80882e-10 2.07167e-07
0.151036 0.00561636 0.00643857 0.00749643 0.00882675 0.0104871 0.0125553 0.0151239 0.0183008 0.763176 4.98059e-05 8.3608e-05 4.8853e-05 6.98924e-05 1.36707e-07 4.87857e-05 8.11616e-05 3.62474e-05 5.88496e-05 1.16382e-07 2.66619e-07 2.33305e-07 4.0474e-05 6.75876e-05 6.1615e-05 3.49163e-05 5.00569e-05 9.82101e-08 2.25442e-07 4.35648e-08 3.79334e-10 2.05373e-07
0.148475 0.00552839 0.00635626 0.00742144 0.00876224 0.0104378 0.0125278 0.0151274 0.0183482 0.766077 4.98378e-05 8.34276e-05 4.89173e-05 6.95643e-05 1.36496e-07 4.88522e-05 8.10645e-05 3.604e-05 5.84192e-05 1.15839e-07 2.66429e-07 2.32202e-07 4.04291e-05 6.73383e-05 6.10919e-05 3.47543e-05 4.95541e-05 9.74884e-08 2.24606e-07 4.35635e-08 3.7782e-10 2.03629e-07
0.146004 0.00544335 0.00627658 0.00734872 0.00869954 0.0103897 0.0125008 0.0151304 0.0183937 0.76888 4.98672e-05 8.325e-05 4.8978e-05 6.92442e-05 1.36287e-07 4.89152e-05 8.09676e-05 3.58378e-05 5.8001e-05 1.15309e-07 2.66236e-07 2.31127e-07 4.03842e-05 6.70947e-05 6.05838e-05 3.45962e-05 4.90666e-05 9.67869e-08 2.23789e-07 4.35606e-08 3.76342e-10 2.01936e-07
0.143619 0.00536115 0.00619946 0.00727822 0.00863862 0.0103428 0.0124742 0.0151328 0.0184374 0.771588 4.98943e-05 8.30754e-05 4.90355e-05 6.89322e-05 1.3608e-07 4.89748e-05 8.08712e-05 3.5641e-05 5.75946e-05 1.14792e-07 2.6604e-07 2.30079e-07 4.03394e-05 6.68568e-05 6.00902e-05 3.4442e-05 4.85939e-05 9.61054e-08 2.22991e-07 4.35563e-08 3.74898e-10 2.00291e-07
0.141317 0.00528171 0.00612484 0.00720989 0.00857946 0.0102971 0.012448 0.0151347 0.0184794 0.774204 4.99192e-05 8.29039e-05 4.90899e-05 6.86282e-05 1.35875e-07 4.90313e-05 8.07755e-05 3.54494e-05 5.71999e-05 1.14288e-07 2.65843e-07 2.29058e-07 4.02949e-05 6.66245e-05 5.96109e-05 3.42917e-05 4.81358e-05 9.54436e-08 2.22211e-07 4.35508e-08 3.7349e-10 1.98694e-07
0.139096 0.00520494 0.00605263 0.00714368 0.00852202 0.0102527 0.0124224 0.0151362 0.0185198 0.77673 4.99422e-05 8.27357e-05 4.91414e-05 6.83322e-05 1.35674e-07 4.90848e-05 8.06807e-05 3.52629e-05 5.68167e-05 1.13798e-07 2.65645e-07 2.28063e-07 4.02507e-05 6.63979e-05 5.91457e-05 3.41452e-05 4.7692e-05 9.4801e-08 2.21451e-07 4.35443e-08 3.72117e-10 1.97143e-07
0.136953 0.00513076 0.00598279 0.00707954 0.00846626 0.0102094 0.0123973 0.0151374 0.0185586 0.779169 4.99633e-05 8.25708e-05 4.91902e-05 6.8044e-05 1.35476e-07 4.91356e-05 8.05869e-05 3.50815e-05 5.64448e-05 1.1332e-07 2.65446e-07 2.27094e-07 4.02069e-05 6.6177e-05 5.86943e-05 3.40026e-05 4.7262e-05 9.41774e-08 2.20711e-07 4.3537e-08 3.70779e-10 1.95639e-07
0.134886 0.00505911 0.00591524 0.00701742 0.00841217 0.0101672 0.0123727 0.0151381 0.0185959 0.781525 4.99828e-05 8.24093e-05 4.92365e-05 6.77636e-05 1.35281e-07 4.91838e-05 8.04943e-05 3.49051e-05 5.6084e-05 1.12856e-07 2.65248e-07 2.26152e-07 4.01636e-05 6.59619e-05 5.82563e-05 3.38638e-05 4.68455e-05 9.35724e-08 2.19989e-07 4.35289e-08 3.69476e-10 1.94179e-07
0.132892 0.00498989 0.00584992 0.00695728 0.00835971 0.0101263 0.0123486 0.0151386 0.0186317 0.783799 5.00007e-05 8.22513e-05 4.92804e-05 6.74911e-05 1.35089e-07 4.92295e-05 8.04032e-05 3.47337e-05 5.5734e-05 1.12404e-07 2.65052e-07 2.25236e-07 4.01209e-05 6.57525e-05 5.78315e-05 3.37288e-05 4.64423e-05 9.29857e-08 2.19287e-07 4.35202e-08 3.68209e-10 1.92763e-07
0.130969 0.00492303 0.00578678 0.00689907 0.00830886 0.0100865 0.0123251 0.0151388 0.0186661 0.785993 5.00173e-05 8.20969e-05 4.93222e-05 6.72262e-05 1.34902e-07 4.92731e-05 8.03136e-05 3.45672e-05 5.53948e-05 1.11966e-07 2.64857e-07 2.24346e-07 4.0079e-05 6.55488e-05 5.74196e-05 3.35976e-05 4.60521e-05 9.24169e-08 2.18604e-07 4.35111e-08 3.66977e-10 1.91391e-07
0.129115 0.00485847 0.00572575 0.00684274 0.00825957 0.0100478 0.0123021 0.0151387 0.0186992 0.788111 5.00326e-05 8.19462e-05 4.9362e-05 6.6969e-05 1.34718e-07 4.93146e-05 8.02257e-05 3.44055e-05 5.50661e-05 1.11539e-07 2.64665e-07 2.23481e-07 4.00378e-05 6.53509e-05 5.70204e-05 3.34701e-05 4.56745e-05 9.18658e-08 2.17941e-07 4.35017e-08 3.65779e-10 1.9006e-07
0.127327 0.00479614 0.00566678 0.00678826 0.00821184 0.0100103 0.0122797 0.0151385 0.0187311 0.790155 5.00467e-05 8.17992e-05 4.93998e-05 6.67193e-05 1.34539e-07 4.93541e-05 8.01396e-05 3.42485e-05 5.47477e-05 1.11126e-07 2.64476e-07 2.22641e-07 3.99974e-05 6.51587e-05 5.66337e-05 3.33464e-05 4.53092e-05 9.13319e-08 2.17296e-07 4.3492e-08 3.64617e-10 1.88771e-07
0.125603 0.00473597 0.00560981 0.00673557 0.00816562 0.00997388 0.0122579 0.0151381 0.0187617 0.792126 5.00599e-05 8.1656e-05 4.9436e-05 6.64771e-05 1.34364e-07 4.93919e-05 8.00556e-05 3.40962e-05 5.44395e-05 1.10725e-07 2.6429e-07 2.21827e-07 3.99579e-05 6.49723e-05 5.62591e-05 3.32263e-05 4.4956e-05 9.08151e-08 2.16671e-07 4.34823e-08 3.63489e-10 1.87523e-07
0.123942 0.0046779 0.00555478 0.00668465 0.0081209 0.00993859 0.0122367 0.0151375 0.0187912 0.794027 5.00721e-05 8.15167e-05 4.94705e-05 6.62424e-05 1.34194e-07 4.9428e-05 7.99736e-05 3.39486e-05 5.41412e-05 1.10336e-07 2.64109e-07 2.21037e-07 3.99194e-05 6.47916e-05 5.58964e-05 3.31098e-05 4.46146e-05 9.0315e-08 2.16065e-07 4.34726e-08 3.62396e-10 1.86314e-07
0.122341 0.00462186 0.00550166 0.00663544 0.00807764 0.00990442 0.0122161 0.0151368 0.0188196 0.79586 5.00836e-05 8.13814e-05 4.95036e-05 6.6015e-05 1.34028e-07 4.94627e-05 7.98938e-05 3.38055e-05 5.38527e-05 1.09959e-07 2.63932e-07 2.20272e-07 3.9882e-05 6.46167e-05 5.55453e-05 3.2997e-05 4.42847e-05 8.98312e-08 2.15479e-07 4.34631e-08 3.61337e-10 1.85145e-07
